ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_l1_g0_r0, idle_time, port0, Accumulator, 2612521133, 0, 2611344094, 34504969699594552, 216, 123209, 25423468
rtr_l1_g0_r0, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, send_bit_count, port1, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l1_g0_r0, send_packet_count, port1, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l1_g0_r0, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, idle_time, port1, Accumulator, 2612521133, 0, 2609533880, 22576280147423186, 603, 53601, 21809869
rtr_l1_g0_r0, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, send_bit_count, port2, Accumulator, 2612521133, 0, 178952, 115135040, 409, 360, 3432
rtr_l1_g0_r0, send_packet_count, port2, Accumulator, 2612521133, 0, 409, 409, 409, 1, 1
rtr_l1_g0_r0, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, idle_time, port2, Accumulator, 2612521133, 0, 2610426990, 30258243216258656, 410, 82402, 34861069
rtr_l1_g0_r0, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, send_bit_count, port3, Accumulator, 2612521133, 0, 98224, 82403200, 206, 360, 3432
rtr_l1_g0_r0, send_packet_count, port3, Accumulator, 2612521133, 0, 206, 206, 206, 1, 1
rtr_l1_g0_r0, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, idle_time, port3, Accumulator, 2612521133, 0, 2611384084, 35577501216513476, 207, 110405, 40512269
rtr_l1_g0_r0, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, xbar_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r0, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, send_bit_count, port0, Accumulator, 2612521133, 0, 175224, 112463552, 403, 360, 3432
rtr_l1_g0_r1, send_packet_count, port0, Accumulator, 2612521133, 0, 403, 403, 403, 1, 1
rtr_l1_g0_r1, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, idle_time, port0, Accumulator, 2612521133, 0, 2610470979, 29187852576709833, 404, 74403, 24269868
rtr_l1_g0_r1, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, send_bit_count, port1, Accumulator, 2612521133, 0, 251848, 143268672, 597, 360, 3432
rtr_l1_g0_r1, send_packet_count, port1, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l1_g0_r1, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, idle_time, port1, Accumulator, 2612521133, 0, 2609561873, 15534193907766463, 598, 113602, 18812269
rtr_l1_g0_r1, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, send_bit_count, port2, Accumulator, 2612521133, 0, 99880, 83317312, 209, 360, 3432
rtr_l1_g0_r1, send_packet_count, port2, Accumulator, 2612521133, 0, 209, 209, 209, 1, 1
rtr_l1_g0_r1, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, idle_time, port2, Accumulator, 2612521133, 0, 2611364089, 35445113119957751, 210, 110405, 39429869
rtr_l1_g0_r1, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g0_r1, send_bit_count, port3, Accumulator, 2612521133, 0, 98224, 82403200, 206, 360, 3432
rtr_l1_g0_r1, send_packet_count, port3, Accumulator, 2612521133, 0, 206, 206, 206, 1, 1
